Interval End,Yarrawonga Offtake Pump station,Yarrawonga Wastewater Winter Storage - Irrigation,Non Potable Offtake Water Pump Station (purple pipe),Wangaratta Kerr St Tanks,Wangaratta Wastewater Purification Plant,Myrtleford Buffalo Creek Sewer Pump Station,Baranduda Low Level Water Pump Station,Wodonga (Baranduda) Wastewater Purification Plant,Mount Beauty Wastewater Purification Plant,Bright Wastewater Purification Plant,Wangaratta - Phillipson St Storage  Clear Water Pump Station,Myrtleford Water Treatment Plant & Reservoir,Corryong Water Treatment Plant - Water Storage 3,Wodonga Head Office,Bright Water Treatment Plant & Off stream storage,Wodonga Raw Water Pump Station,Wangaratta Offtake / Treatment Plant / Distribution Pumping,Benalla Wastewater Purification Plant / Farm,Wangaratta Wastewater Purification Plant,Wangaratta Swan St Sewer Pump Station,Wangaratta Trade Waste Treatment Plant,Wahgunyah Wastewater Purification Plant,Wodonga Pump Station 01,Wahgunyah Water Treatment Plant,Wodonga High Level Water Pump Station,Corryong Offtake Sewer Pump Station (Nariel Creek),Wodonga Water Treatment Plant,Benalla Water Treatment Plant,Myrtleford Wastewater Purification Plant - Area 2 (Depot),Yarrawonga Water Treatment Plant,Wodonga West Wod Wastewater Purification Plant
Wed 02 Jan 2019 23:30,0.022,0.231,1.256,11.808,40.256,16.315,39.104,13.064,18.4,30,4.928,4.64,30.704,11.328,27.52,411.02,28.632,20.024,31.903,8.888,30.552,14.56,21.48,92.21,135.464,5.34,27.54,32.188,14.319,30.608,245.3
Thu 03 Jan 2019 00:00,0.022,0.222,1.152,9.92,40.224,16.289,43.776,16.096,12.255,30,3.464,4.095,29.431,10.688,24.096,435.46,28.24,20.12,31.615,3.944,30.392,14.631,20.396,90.366,146.304,5.33,7.24,32.832,14.83,17.792,241.3
Thu 03 Jan 2019 00:30,0.022,0.208,1.119,1.376,39.872,16.258,43.392,14.056,13.44,30.1,3.64,3.742,30.552,10.816,26.144,434.46,27.648,20.248,31.808,6.831,30.071,14.631,19.384,90.717,145.92,5.31,7.2,32.7,23.536,30.44,235
Thu 03 Jan 2019 01:00,0.022,0.215,1.296,1.216,40.16,16.267,43.168,13.056,7.936,29.9,3.64,3.743,29.311,10.656,33.088,433.56,36.488,20.36,31.52,7.568,30.088,14.672,17.752,90.953,145.24,5.31,7.16,32.964,22.896,17.4,246.5
Thu 03 Jan 2019 01:30,0.022,0.184,1.039,1.376,39.84,16.306,43.008,11.912,16.191,29.9,3.76,3.967,18.864,10.88,17.951,434.64,63.088,20.432,31.712,0.288,30.047,14.68,15.48,92.029,145.36,5.3,7.74,33.3,14.479,29.536,238.7
Thu 03 Jan 2019 02:00,0.022,0.16,1.022,1.184,40.16,16.296,42.992,13.207,17.406,30.1,3.768,3.935,18.656,11.359,10.56,414.16,57.416,20.599,32.063,12.592,29.966,14.575,14.236,78.09,145.128,5.27,7.16,18.472,15.038,17.232,243.5
Thu 03 Jan 2019 02:30,0.024,0.592,1.168,1.344,39.903,16.304,42.864,11.319,7.424,30.3,3.728,3.807,19.304,10.56,10.207,296.58,48.248,20.535,32.256,0.92,29.934,14.615,13.204,38.936,144.928,5.27,7.04,4.396,15.055,28.328,232.3
Thu 03 Jan 2019 03:00,1.19,0.271,0.766,1.184,40.192,16.33,42.623,10.456,9.856,30.2,3.936,3.775,12.248,10.08,11.168,297.1,21.848,20.535,32.127,0.488,30.103,14.68,15.028,102.898,144.8,5.26,7.06,3.96,15.328,54.872,233.8
Thu 03 Jan 2019 03:30,23.644,8.992,1.352,1.344,40.256,16.325,42.591,10.263,17.536,30.3,3.791,4.031,4.879,10.046,10.208,297.12,21.496,20.511,32.158,9.368,28.528,14.696,13.596,100.093,144.536,5.26,6.98,3.964,15.422,65.2,230.6
Thu 03 Jan 2019 04:00,23.608,8.815,1.471,1.312,39.744,16.287,42.544,10.248,13.568,29.7,4.975,3.775,4.032,10.112,9.247,296.66,21.544,20.471,31.776,0.288,17.784,14.679,11.572,88.949,109.464,5.25,6.84,3.948,15.487,62.48,226.1
Thu 03 Jan 2019 04:30,23.618,8.768,2.224,1.184,40.928,16.311,42.4,9.304,7.904,29.9,5.728,16.415,3.808,10.046,7.903,296.9,23.504,20.288,32.062,10.504,17.576,14.688,10.78,3.074,101.152,5.25,6.8,3.936,14.528,50,218.9
Thu 03 Jan 2019 05:00,23.592,8.984,2.28,1.248,39.968,16.306,42.383,7.463,8.895,30.2,6.024,19.232,3.72,10.176,7.166,296.5,24.864,20.296,31.999,0.28,13.4,14.608,10.892,3.069,100.968,5.24,6.78,3.9,14.719,60.032,219.4
Thu 03 Jan 2019 05:30,23.59,19.424,2.352,1.216,40.672,16.321,42.384,9.816,17.28,30.2,6.647,18.112,4.032,9.855,6.432,296.98,57.64,20.4,32.096,0.288,7.863,14.631,10.824,2.857,101.112,5.23,6.76,3.864,14.832,63.432,217.5
Thu 03 Jan 2019 06:00,18.502,19.456,2.272,1.022,40.736,16.334,42.19,6.928,9.216,29.8,8.136,17.024,5.992,43.614,7.231,287.38,65.56,20.296,32.608,8.328,8.527,14.616,12.76,3.288,100.84,5.22,6.56,3.94,15.68,60.12,220.6
Thu 03 Jan 2019 06:30,0.022,19.455,2.176,1.119,41.184,16.305,42.239,6.912,10.144,30.3,10.512,19.264,15.207,54.56,6.56,168.56,69.88,20.264,32.224,4.384,7.632,14.52,12.276,16.6,100.368,5.21,6.5,3.868,24.432,36.888,229.2
Thu 03 Jan 2019 07:00,0.022,19.616,2.208,0.991,40.8,16.291,27.552,6.896,13.696,30.3,9.968,21.824,20.343,50.24,33.312,102.52,93.504,20.208,32,7.127,7.688,14.472,12.532,78.656,99.904,5.19,46.08,4.148,23.936,37.936,231.7
Thu 03 Jan 2019 07:30,0.022,19.76,2.359,1.152,40.928,0.152,0.832,6.84,16.384,30.4,9.888,23.52,26.512,49.536,59.295,1.02,114.52,20.208,31.968,5.536,7.784,14.471,14.052,82.696,14.28,5.18,87.12,3.992,15.536,39.656,234.9
Thu 03 Jan 2019 08:00,1.25,19.752,2.352,1.312,40.96,0.014,0.798,6.846,16.863,30.3,10.16,23.552,27.608,49.312,59.744,1.08,107.568,20.184,31.967,9.928,7.744,14.414,17.156,89.018,0.84,5.15,88.32,3.876,15.807,60.552,242.3
Thu 03 Jan 2019 08:30,23.612,19.624,1.975,10.784,39.68,0.013,0.798,6.983,12.96,30.4,9.856,23.648,27.583,47.103,59.232,1.12,106.072,19.976,31.872,11.335,7.735,14.512,20.608,91.989,0.832,5.15,88.86,30.248,15.967,75.616,246.1
Thu 03 Jan 2019 09:00,23.556,19.528,1.096,26.272,40,0.013,0.798,6.999,8.64,30.4,9.2,23.584,28.783,49.056,59.456,1.24,89.696,19.984,32.448,6.928,7.96,14.504,20.476,88.011,0.832,5.15,90.36,31.844,16.175,72.744,239.3
Thu 03 Jan 2019 09:30,23.58,8.864,1.384,54.912,39.648,0.014,0.782,11.391,19.68,30.3,8.968,23.232,31.128,50.176,60.64,1.2,83.648,19.864,32.191,14.528,8.392,14.48,22.136,19.639,0.832,5.15,88.94,32.076,16.512,69.408,251.7
Thu 03 Jan 2019 10:00,23.572,8.888,1.447,69.408,45.631,0.012,15.759,7.015,16.575,30.4,8.608,23.584,24.728,44.863,61.92,1.26,84.912,20,32.416,10.159,8.064,14.568,23.336,2.869,0.824,5.13,88.96,33.288,16.544,80.92,257.6
Thu 03 Jan 2019 10:30,23.546,8.88,2.352,79.488,55.36,0.013,39.264,6.967,13.215,30.4,7.232,23.935,16.328,45.759,62.463,149.48,95.44,19.983,31.776,6.792,8.111,14.592,21.54,3.029,91.272,5.13,89.28,33.836,16.399,71.272,261.5
Thu 03 Jan 2019 11:00,23.564,8.904,0.175,79.84,55.039,0.012,38.848,6.992,14.176,30.3,6.768,24.064,17.216,53.12,64.256,168.94,76.368,19.88,31.872,7.408,20.52,14.6,23.848,3.044,103.376,5.11,90.02,33.612,16.576,69.848,265
Thu 03 Jan 2019 11:30,23.522,19.84,0.247,68.288,55.199,0.013,38.672,6.99,19.264,30.3,6.542,24.16,16.224,54.048,42.08,168.56,67.336,19.952,31.807,14.376,20.719,14.536,24.404,3.05,103.032,5.09,89.64,32.716,16.592,75.864,278.1
Thu 03 Jan 2019 12:00,23.558,20.2,0.446,64.639,54.976,0.013,6.464,6.96,15.52,30.3,6.144,24.192,14.48,43.168,27.808,168.94,62.504,20.039,31.711,1.28,20.688,14.608,27.08,80.248,103.256,5.07,64.36,32.696,17.136,70.088,283.2
Thu 03 Jan 2019 12:30,13.916,19.328,0.111,65.312,54.944,0.014,0.782,11.52,19.327,30.3,7.479,23.679,18.639,27.552,27.584,169.08,78.552,20.063,32.319,9.656,20.216,14.552,25.528,95.366,103.256,5.05,72.26,33.204,26,61.128,281.9
Thu 03 Jan 2019 13:00,0.022,19.208,0.054,65.824,53.76,0.013,0.782,6.855,13.663,30.1,7.48,24.415,20.183,54.752,27.488,174.08,72.128,20.079,32.448,11.064,8.584,14.624,21.708,95.51,102.776,5.03,85.06,33.16,28.735,49.704,289.1
Thu 03 Jan 2019 13:30,0.022,19.2,0.054,66.175,54.816,0.013,0.782,6.904,15.808,30.1,7.606,25.055,18.704,51.104,24.991,296.64,63.176,20.064,32.16,7.592,8.568,14.647,23.68,93.403,102.616,5.01,84.82,33.236,16.928,47.928,293.5
Thu 03 Jan 2019 14:00,0.022,19.584,0.062,63.008,55.583,0.012,0.798,6.96,15.936,30.4,7.44,24,20.48,58.174,8.256,296.72,62.432,20.015,32.351,4.647,8.72,14.664,23.952,105.252,102.888,5,84.18,6.232,16.495,59.872,290.5
Thu 03 Jan 2019 14:30,20.128,19.912,0.078,46.591,55.263,0.013,0.766,6.968,14.944,30.2,7.6,21.536,20.464,55.264,7.87,296.26,33.36,20.032,31.775,13.232,8.784,14.712,22.244,97.567,102.52,5.01,83.78,4.224,17.008,68.12,292.5
Thu 03 Jan 2019 15:00,23.522,20.208,3.599,44.768,55.552,0.012,0.766,6.904,11.84,30.2,7.894,21.696,18.152,58.047,7.872,296.72,36.056,20.088,31.743,0.28,8.872,14.704,23.74,40.214,102.568,4.98,83.84,3.748,15.056,66.56,299.3
Thu 03 Jan 2019 15:30,23.504,11.288,1.439,54.815,55.295,0.013,0.766,6.976,15.328,30.2,7.935,19.488,20,56.864,8.063,296.66,62.952,19.984,32.191,11.231,8.848,14.696,23.096,2.888,102.464,4.99,83.42,3.828,9.071,69.32,298.6
Thu 03 Jan 2019 16:00,23.512,11.168,1.879,50.431,55.615,0.012,0.782,6.984,11.103,30.1,8.767,20.128,19.744,57.216,8.256,296.54,62.288,20.08,32.415,8.448,8.832,14.72,20.708,3.098,102.576,4.99,83.4,3.744,8.383,76.744,296.4
Thu 03 Jan 2019 16:30,23.48,11.223,2.128,30.4,54.655,0.012,0.766,6.952,13.504,30.3,9.872,19.968,19.784,56.096,8,35.1,65.688,20.151,32.19,2.048,8.84,10.224,20.896,2.944,14.224,4.97,82.86,3.756,8.912,78.576,301.9
Thu 03 Jan 2019 17:00,23.498,11.342,2.056,1.503,54.176,0.012,0.782,6.936,10.624,30.4,9.919,20.224,19.735,37.631,16.192,1.36,71.248,20.015,31.904,11.12,8.896,6.423,22.812,3.495,0.808,4.97,82.88,3.672,8.48,77.232,285.6
Thu 03 Jan 2019 17:30,23.492,0.607,2.112,1.503,54.528,0.012,0.766,11.415,15.008,30.5,11.16,19.936,17.12,18.464,57.343,1.36,73.552,19.91,32.479,11.224,9.023,6.43,21.516,3.132,0.816,4.96,83.58,17.58,8.352,74.264,273.3
Thu 03 Jan 2019 18:00,23.476,0.576,2.272,1.376,54.08,0.012,0.782,7.015,11.967,30.4,13.4,20.159,5.992,22.4,61.247,1.38,87.488,19.904,31.967,4.384,8.936,6.448,18.784,3.073,0.816,4.97,84.02,31.624,9.744,78.4,258.5
Thu 03 Jan 2019 18:30,23.472,0.568,2.192,1.312,54.463,0.012,0.782,6.984,9.728,30.4,16.095,19.263,5.12,22.048,60.288,1.28,94.224,19.976,31.967,14.118,8.984,10.76,21.704,3.059,0.816,4.98,83.28,31.656,17.296,82.144,260.3
Thu 03 Jan 2019 19:00,23.466,0.576,2.304,1.344,53.95,0.013,0.782,6.983,13.12,30.4,19.295,19.775,4.984,18.112,55.904,1.28,107.728,19.968,32.256,6.256,8.928,14.448,23.204,52.269,0.808,4.98,83.66,31.532,16.704,88.648,257.4
Thu 03 Jan 2019 19:30,23.488,0.56,2.432,1.344,54.368,0.014,0.815,7.015,14.688,30.2,19.928,19.743,15.175,13.023,60.064,1.22,132.968,20.096,32.48,4.935,8.768,14.455,28.5,80.886,0.824,4.98,82.74,31.632,9.072,109.288,254.1
Thu 03 Jan 2019 20:00,23.494,0.544,2.728,1.376,54.431,0.014,27.248,6.896,13.632,30.2,19.424,19.903,17.014,15.007,62.079,84.24,138.544,20.135,32.447,16.064,8.52,14.488,27.004,84.875,49.112,4.97,82.72,31.344,8.015,108.592,258.5
Thu 03 Jan 2019 20:30,23.494,0.424,2.479,1.408,54.144,0.013,44.112,6.896,14.88,30.1,17.408,19.68,15.576,14.176,62.432,168.82,113.376,20.208,32.543,0.288,8.303,14.472,25.624,84.478,61.512,4.97,82.88,31.34,7.936,98.72,260.2
Thu 03 Jan 2019 21:00,23.492,0.39,2.36,1.376,54.399,0.014,43.984,6.904,6.72,30.3,14.024,19.808,14.872,13.728,63.391,168.62,84.6,20.199,32.031,11.248,8.656,14.528,25.852,84.012,103.544,4.97,83.04,13.796,8.287,69.992,260.5
Thu 03 Jan 2019 21:30,23.508,0.815,2.088,3.903,54.112,16.36,43.854,14.728,15.615,30.1,11.128,19.103,15.728,11.872,65.248,168.52,100.728,20.232,32.158,10.208,8.328,14.504,26.208,79.839,103.64,4.97,82.56,30.388,9.472,65.84,261.3
Thu 03 Jan 2019 22:00,23.532,0.304,2,11.808,54.528,16.468,43.664,14.808,15.552,30.2,8.864,10.784,17.559,11.808,66.624,168.76,93.952,20.24,32.319,2.136,10.415,14.544,22.608,86.731,103.888,4.96,82.94,31.74,8.288,60.04,263
Thu 03 Jan 2019 22:30,23.486,0.288,1.544,11.712,54.08,16.561,42.16,12.416,10.976,30.2,7.439,4.127,19.184,11.616,38.592,276.28,64.496,20.16,32.671,11.992,18.023,14.567,22.512,68.539,103.8,4.97,81.2,31.476,7.775,57.28,263.9
Thu 03 Jan 2019 23:00,23.506,0.28,1.688,11.712,54.399,16.75,29.119,11.776,13.44,30.2,6.015,4.32,26.512,11.423,29.984,297.36,59.512,20.184,32.896,0.28,29.871,14.607,20.544,43.522,104.12,4.95,86.9,31.76,7.903,43.912,265.1
Thu 03 Jan 2019 23:30,23.516,0.271,1.335,11.68,52.48,16.56,74.192,12.767,17.248,30,5.592,3.903,30.535,11.168,29.728,411.6,52.224,20.184,32.928,14,30.103,14.576,23.26,93.88,140.624,4.95,82.16,31.84,7.807,56.96,268.8
Fri 04 Jan 2019 00:00,11.742,0.263,1.328,11.68,51.584,16.414,74.272,15.528,14.112,29.9,4.534,3.871,30.727,10.975,28.256,437.64,26.232,20.2,32.256,0.28,30.086,14.615,22.08,96.258,145.48,4.94,82.1,32.092,8.432,40.92,268.6
Fri 04 Jan 2019 00:30,0.022,0.263,1.047,5.472,51.968,16.298,74.224,14.062,11.807,29.9,5.288,4.031,29.2,11.392,26.879,437.24,25.064,20.248,31.68,11.192,30.088,14.583,21.708,95.831,145.144,4.97,82,32.616,17.056,11.272,265.7
Fri 04 Jan 2019 01:00,0.022,0.24,0.544,1.28,51.647,16.217,74,14.184,8.096,29.9,5.4,3.967,30.328,11.231,28.608,436.76,24.312,20.256,31.808,7.08,30.312,14.648,19.788,94.232,145.072,4.99,82.38,32.664,17.472,24.064,273.8
Fri 04 Jan 2019 01:30,0.022,0.231,1.16,1.184,51.967,16.219,73.344,10.904,16.319,30.1,5.424,3.712,30.224,11.072,13.887,436.38,30.344,20.296,32.223,3.096,30.078,14.672,18.072,93.45,144.704,4.98,81.6,32.896,8.207,11.6,276
Fri 04 Jan 2019 02:00,0.022,0.222,1.376,1.312,51.519,16.504,72.976,10.535,11.36,30,4.975,3.808,25.784,10.878,7.488,435.24,57.952,20.336,32.224,0.28,30.12,14.672,17.348,92.967,144.16,4.99,81.96,33.42,8.384,24.048,274.5
Fri 04 Jan 2019 02:30,0.022,0.222,1.527,1.248,51.999,16.343,72.768,10.504,8.576,30.2,4.88,4.864,19.08,10.816,6.56,435.5,55.744,20.312,31.743,9.44,30.039,14.72,18.68,92.019,144.32,4.98,81.56,24.868,8.207,11.616,266.6
Fri 04 Jan 2019 03:00,0.022,0.327,0.903,1.184,51.968,16.375,72.768,10.255,11.103,29.9,4.776,3.742,8.368,10.751,7.039,435.72,47.056,20.304,31.776,2.375,30.024,14.727,16.264,93.158,112.432,4.97,82.12,3.948,8.111,23.64,264
Fri 04 Jan 2019 03:30,0.022,9.392,1.599,1.344,51.647,16.321,72.768,10.04,14.783,30.1,4.88,3.711,7.2,10.752,6.72,436.7,23.4,20.368,31.838,9.808,28.414,14.72,15.676,44.396,103.776,4.98,81.46,3.96,8.336,10.68,259.8
Fri 04 Jan 2019 04:00,0.022,9.368,1.368,1.184,51.935,16.381,72.176,9.839,13.376,30.1,5.048,4.192,7.639,10.655,6.719,435,22.36,20.4,31.744,0.28,17.639,14.687,13.344,2.756,103.416,4.97,85.68,3.944,8.064,23.296,258.9
Fri 04 Jan 2019 04:30,0.022,9.344,2.248,1.28,51.584,16.33,72.288,9.896,9.696,30.1,5.352,3.648,7.24,10.784,7.008,435.1,24.152,20.375,32.127,9.936,17.704,14.688,14.296,2.684,103.48,4.97,81.7,3.948,7.647,21.448,255.5
Fri 04 Jan 2019 05:00,0.024,9.44,2.144,1.248,51.807,16.303,72.96,6.879,6.175,30.1,6.055,3.679,7.431,10.208,6.495,435.18,29.176,20.4,32.224,0.503,13.496,14.688,13.312,2.576,103.32,4.96,81.7,3.908,7.854,15.176,253.2
Fri 04 Jan 2019 05:30,0.022,20.416,2.248,1.088,51.423,16.333,69.12,9.856,17.184,30.1,8,3.84,5.776,10.016,6.784,434.92,78.776,20.272,32.48,0.28,7.632,14.727,14.096,2.906,103.2,4.95,81.52,4.292,7.951,28.568,262.2
Fri 04 Jan 2019 06:00,0.176,20.432,2.463,1.119,51.84,16.384,0.832,6.912,11.936,30.1,9.688,3.679,13.328,43.168,36.032,436,91.312,20.368,32.8,12.024,7.727,14.735,13.888,3.403,103.328,4.94,81.96,3.908,8.527,35.816,271.5
Fri 04 Jan 2019 06:30,23.64,20.352,2.32,14.815,51.487,16.377,0.832,6.952,8.16,30.1,12.015,3.648,14.695,54.751,58.752,436.38,86.64,20.224,32.703,0.28,7.728,14.72,13.496,2.79,103.152,4.94,44.46,3.832,17.104,69.832,268.3
Fri 04 Jan 2019 07:00,23.584,20.184,2.184,32.736,53.087,16.327,0.798,6.896,12.671,30.2,13.688,3.807,15.911,50.463,60.064,413.98,92.344,20.224,32.127,12.176,7.992,14.736,14.384,3.082,102.464,4.94,8.28,3.92,16.48,91.736,268.9
Fri 04 Jan 2019 07:30,23.562,20.72,2.048,23.648,54.368,0.195,0.798,6.928,17.92,30.2,12.511,3.872,10.951,50.623,59.392,32.88,98.448,20.216,32.031,2.776,7.791,14.728,19.02,2.814,13.96,4.94,8.88,3.84,8.144,84.344,266.4
Fri 04 Jan 2019 08:00,23.506,20.28,2.112,60.672,54.112,0.013,0.815,6.711,12.832,30.2,11.88,3.743,6.808,49.023,60.96,1.12,98.576,20.128,32.351,12.216,7.784,14.743,22.232,2.914,0.84,4.94,79.82,28.284,8.16,79.48,268.9
Fri 04 Jan 2019 08:30,23.544,20.359,1.903,63.872,54.335,0.013,0.798,6.96,12.639,30.3,11.696,3.872,15.375,49.215,62.72,1.16,91.088,20.031,31.999,13.288,8.039,14.752,25.024,53.96,0.824,4.93,87.4,31.828,8.336,82.904,271.9
Fri 04 Jan 2019 09:00,23.504,20.52,1.991,63.456,53.888,0.013,0.798,6.872,9.536,30.3,11.112,3.807,15.368,51.872,62.527,1.24,72.8,19.943,32.319,11.2,8.039,14.712,24.748,94.856,0.832,4.92,87.1,31.984,8.032,84.88,269.5
Fri 04 Jan 2019 09:30,23.486,9.472,1.903,61.982,54.176,0.013,0.766,11.024,17.152,30.2,9.598,3.838,15.24,54.848,63.104,1.24,81.272,19.984,32.48,11.4,8.16,14.696,29.64,95.394,0.816,4.93,92.02,31.908,8.191,94.976,282
Fri 04 Jan 2019 10:00,9.998,9.352,1.96,60.896,54.144,0.014,0.782,6.896,19.007,30.1,8.568,4.095,15.624,49.344,54.72,1.3,70.448,20.04,31.711,2.88,8.424,14.712,31.188,92.657,0.816,4.93,85.88,32.072,8.096,89.624,307.7
Fri 04 Jan 2019 10:30,17.28,9.319,2.031,71.936,54.015,0.013,38.352,6.784,17.76,30.3,8.223,4.288,15.88,52.255,22.368,260.24,92.944,19.999,31.903,16.999,8.488,14.696,27.82,92.962,89.84,4.93,92.88,32.28,7.887,87.368,322.3
Fri 04 Jan 2019 11:00,23.506,9.384,1.943,78.592,54.336,0.013,43.168,6.904,17.76,30.2,8.384,5.536,16.175,60.991,26.816,297.38,81.424,19.984,32.096,3.472,20.56,14.727,28.968,93.64,101.688,4.91,87.76,32.304,8.094,74.776,331.7
Fri 04 Jan 2019 11:30,23.484,20.919,1.952,76.479,53.95,0.013,42.991,6.952,15.167,30.4,8.272,22.399,15.624,66.4,29.888,297.04,60.544,20.135,32.063,9.056,21.935,14.696,30.44,94.136,101.288,4.91,87.06,32.576,8.112,71.04,336.5
Fri 04 Jan 2019 12:00,23.45,21.031,1.992,64.127,54.208,0.014,42.88,6.936,13.184,30.4,8.448,24.575,4.823,65.12,30.144,296.28,61.232,20.064,32.03,10.008,21.151,14.72,27.208,91.136,101.008,4.91,86.74,32.828,8.735,75.224,350.6
Fri 04 Jan 2019 12:30,23.454,20.976,1.832,67.04,53.919,0.013,42.912,11.336,11.136,30.3,8.288,24.416,5.094,66.848,29.888,296.08,86.656,20.168,32.158,3.472,20.496,14.68,26.988,95.301,100.976,4.89,89.5,33.944,17.28,75.248,336.8
Fri 04 Jan 2019 13:00,23.456,21.096,1.824,75.424,55.039,0.013,42.911,6.936,11.711,30.4,8.495,23.616,17.68,67.104,11.936,296.22,71.152,20.175,32.671,10.616,8.824,14.735,25.212,101.163,101.112,4.89,86.26,11.12,16.719,71.744,333.1
Fri 04 Jan 2019 13:30,23.456,20.919,1.624,67.808,54.304,0.012,42.832,6.991,16.607,30.3,8.551,21.792,18.367,67.84,11.488,295.98,61.152,20.271,32.831,12.856,8.887,14.735,24.868,100.962,101.184,4.89,86.12,15.912,8.368,83.928,337.1
Fri 04 Jan 2019 14:00,23.392,20.8,1.263,68.032,40.992,0.013,42.88,6.928,13.952,30.3,8.328,21.12,20.503,70.816,11.454,294.92,62.768,20.168,32.416,11.648,8.959,14.736,26.192,87.334,100.904,4.87,85.84,31.952,6.128,82.208,345.5
Fri 04 Jan 2019 14:30,23.442,20.584,1.319,63.904,41.12,0.013,42.816,6.952,14.976,30.3,6.432,21.888,17.952,71.968,11.072,295.48,76.704,20.094,32.544,0.608,9,14.776,26.576,38.338,101.128,4.86,85.46,32.368,7.215,68.832,355
Fri 04 Jan 2019 15:00,23.45,20.688,1.488,60.416,41.151,0.013,42.752,6.975,14.272,30.3,6.519,20.992,16.391,64.672,12.288,295.32,61.536,20.232,32.766,12.359,9.112,14.72,24.728,106.581,101.144,4.84,85.66,32.524,8.128,71.712,360.1
Fri 04 Jan 2019 15:30,23.434,11.719,1.967,63.264,41.536,0.013,42.672,6.959,12.351,30.2,7.375,20.48,17.456,64.704,55.84,295.28,58.368,20.264,32.544,3.912,9.12,14.76,25.384,97.741,100.504,4.83,85.88,32.62,8.176,69.768,363
Fri 04 Jan 2019 16:00,23.438,11.728,1.583,54.368,41.247,0.012,42.686,7.008,16.671,30.4,8.783,20.511,17.12,71.68,61.248,295.28,60.104,20.168,32.703,6.16,9.112,14.616,25.372,94.473,100.296,4.83,86.2,33.036,8.064,76.552,374.3
Fri 04 Jan 2019 16:30,23.43,11.48,1.983,55.936,41.375,0.013,6.783,6.992,14.943,30.3,9.2,20.608,19.712,69.792,60.416,176.44,46.992,20.2,32.799,5.68,9.16,10.192,27.616,90.457,14.2,4.82,85.54,32.944,7.984,79.288,360.3
Fri 04 Jan 2019 17:00,23.448,11.376,2,55.744,41.472,0.014,0.798,6.99,11.648,30.5,9.064,20.576,28.72,50.24,60.96,164.78,26.824,20.288,32.607,5.808,9.128,6.471,27.456,94.844,0.808,4.83,85.28,33.256,8.062,79.608,351.8
Fri 04 Jan 2019 17:30,23.476,0.719,2.24,56.256,40.095,0.013,0.815,11.52,18.112,30.4,11.008,20.576,28.535,32.479,60.895,164.62,37.168,20.304,32.671,8.608,9.168,6.464,26.46,94.611,0.816,4.83,85.26,33.016,8.08,73.424,344.5
Fri 04 Jan 2019 18:00,23.436,0.96,2.456,51.36,40.352,0.013,0.815,6.999,15.232,30.3,11.752,20.448,28.912,26.08,61.247,163.88,72.344,20.272,32.544,3.232,9.112,6.446,27.504,95.56,0.808,4.83,85.66,33.072,8.175,75.896,341.8
Fri 04 Jan 2019 18:30,23.41,0.608,2.576,46.72,39.934,0.013,0.798,7.006,14.911,30.2,12.632,20.384,31.936,25.44,60.832,163.42,60.08,20.28,32.416,5.328,9.08,10.704,27.06,88.656,0.8,4.84,78.08,33.096,8.976,81.248,324.6
Fri 04 Jan 2019 19:00,23.414,0.6,2.72,60.128,40.288,0.014,0.782,6.983,13.92,30.4,15.176,20.287,19.944,21.184,62.079,162.46,72.6,20.288,32.639,7.616,9.12,14.4,25.816,97.188,0.792,4.82,13.18,33.264,8.848,87.624,321.4
Fri 04 Jan 2019 19:30,23.46,0.584,2.463,55.712,40.35,0.013,0.782,6.936,12.159,30.5,16.208,19.392,15.976,13.375,61.728,160.98,83.872,20.36,32.928,10.456,9.288,14.431,27.008,94.916,30.928,4.82,8.72,32.992,7.824,88.328,317
Fri 04 Jan 2019 20:00,23.424,0.576,2.454,53.12,39.999,0.014,0.798,6.888,15.36,30.4,15.327,17.055,18.536,14.879,62.88,160.12,85.168,20.487,33.056,3.544,8.88,14.423,25.416,94.947,101.512,4.81,8.76,33.064,8.064,87.928,318.4
Fri 04 Jan 2019 20:30,23.464,0.56,2.447,61.407,40.415,0.013,0.815,6.871,14.623,30.2,14.526,21.088,20.32,14.015,59.902,75.28,72.64,20.447,33.216,8.335,8.752,14.544,26.72,89.652,102.504,4.8,8.74,32.84,8.142,95.72,314.3
Fri 04 Jan 2019 21:00,23.454,0.576,2.312,55.999,39.936,0.014,0.832,6.864,9.92,30.3,10.672,22.88,18.616,14.239,28.415,1.24,92.48,20.423,33.279,17.272,8.744,14.664,24.968,97.444,103.416,4.81,8.34,32.972,8.19,89.016,309.3
Fri 04 Jan 2019 21:30,23.492,0.576,2.16,64.032,40.32,16.39,0.832,19.007,15.808,30.3,8.856,24.639,19.952,12.352,28.288,1.24,91.504,20.4,33.184,0.488,8.768,14.494,26.34,96.087,103.896,4.8,8.88,33.56,8.256,87.392,310
Fri 04 Jan 2019 22:00,23.486,0.568,2.12,67.616,40,16.433,0.832,12.752,16.32,30.2,8.296,24.608,19.976,12.128,27.999,1.24,66.672,20.455,32.768,10.984,9.96,14.336,25.736,95.954,104.256,4.82,8.26,33.656,8.384,69.64,316.3
Fri 04 Jan 2019 22:30,23.508,0.544,1.504,64.992,40.288,16.377,0.848,16.759,15.231,30.2,6.031,24.288,18.416,12.288,25.823,1.24,58.36,20.392,32.896,11.32,18.232,14.351,27.124,92.797,104.312,4.81,8.22,19.788,7.966,65.984,320.6
