Interval End,Mains Elec kWh,MCC1 (kWh),MCC2 kWh (kWh), MCC3 (kWh),MCC4 (kWh),MCC6 (kWh),UV  (kWh),Blower 1 (kWh),Blower 2 (kWh),Blower 3 (kWh),MCC5 (kWh),Blower 4 (kWh),Blower 5 (kWh),Blower 6 (kWh),MCC4 kWh (kWh),MCC5 kWh (kWh),Bioreactor 2 kWh (kWh)
06:00:00,516.2318181818182,184.1818181818182,232.36363636363637,48.86363636363637,38.81818181818182,10.045454545454545,139.86363636363637,11.272727272727273,41.203818181818185,38.012090909090915,34.76140909090909,68.76222727272729,27.319227272727268,0.44127272727272726,232.36363636363637,20.954545454545453,101.39772727272727
06:30:00,514.1608294315796,186.1689921529195,235.5645144352736,49.24174397763559,38.94142588881166,10.300318088823946,144.3217049711792,11.375800210980508,41.405363856987705,38.39380313944145,35.06949282137199,69.2766469212591,23.89108158926731,0.4356492860629375,235.5645144352736,21.475040745155837,105.38521134581052
07:00:00,513.6181818181819,189.63636363636363,241.04545454545453,49.77272727272727,39.09090909090909,10.681818181818182,150.95454545454547,11.136363636363637,42.27195454545455,39.29659090909091,35.52613636363637,69.32736363636364,22.864363636363635,0.4318181818181818,241.04545454545453,22.272727272727273,109.69363636363633
07:30:00,512.5142520947521,194.29585533249565,249.32530349985626,49.974176981682014,39.083539895960605,10.890637085721416,160.41540442522955,10.481092993873887,43.34203646791636,40.888378059751446,36.36121272355188,68.38694206317267,26.91506013709102,0.4299967963645956,249.32530349985626,24.440059726769356,111.42869879870851
08:00:00,513.5818181818182,200.72727272727272,259.27272727272725,49.77272727272727,39.09090909090909,10.681818181818182,170.95454545454547,10.227272727272727,44.94386363636364,42.89740909090908,38.36063636363638,67.90809090909092,33.88213636363636,0.4318181818181818,259.27272727272725,26.818181818181817,112.26409090909088
08:30:00,519.5536579999069,209.5104213066523,269.7563918383161,49.09501231409056,39.284607462697515,9.81040485139304,180.822232113807,11.192187280321631,47.40569006278685,45.0519285020499,42.31032174640765,69.34351888152314,41.604557588186545,0.4389153902949437,269.7563918383161,28.24823725786438,113.8735049528476
09:00:00,530.4954545454545,219.54545454545453,280.04545454545456,48.59090909090909,39.40909090909091,9.181818181818182,190.4090909090909,12.272727272727273,50.48454545454545,46.93672727272726,47.512818181818176,71.38263636363637,48.43554545454546,0.44695454545454544,280.04545454545456,29.272727272727273,116.43545454545456
09:30:00,546.4728908148968,229.7325259184998,289.40907274297484,48.910294588320156,39.20881532785435,9.701479260465806,200.10574834647423,12.365783324196332,53.937459518998914,48.136596382494645,53.270674979820434,72.71485373859763,52.72832160651697,0.45160177095665105,289.40907274297484,30.43415308968076,120.1284533023876
10:00:00,566.4954545454545,239.72727272727272,295.45454545454544,49.31818181818182,38.86363636363637,10.454545454545455,207.6818181818182,12.045454545454545,57.93604545454545,48.53986363636364,59.04999999999998,73.30954545454546,54.99622727272727,0.45454545454545453,295.45454545454544,31.363636363636363,123.0340909090909
10:30:00,589.5726334743483,249.18533227325815,295.7891717038348,49.07958379235217,38.55340966108549,10.526174131266679,210.90691417098378,11.885840047227646,62.65191645958337,48.03485683934593,64.3169011019425,73.13608595961834,55.752603681802505,0.45747398396514993,295.7891717038348,31.692298749505667,123.23395705100872
11:00:00,610.5045454545453,256.5,294.6363636363636,48.81818181818182,38.54545454545455,10.272727272727273,211.63636363636363,12.136363636363637,65.87945454545454,48.921227272727265,67.5135909090909,72.28936363636365,56.85454545454545,0.4621363636363636,294.6363636363636,32.22727272727273,122.68454545454543
11:30:00,624.0913083390134,260.0645713510418,296.21953339765247,49.157657203021444,39.107090341996404,10.050566861025043,211.72549390035036,13.04644911971053,65.41304172350087,53.49862621779346,67.08228204488815,70.8642668673287,60.15914721175887,0.4702815979797217,296.21953339765247,33.775690776921614,123.34234984610558
12:00:00,633.9863636363635,261.1818181818182,298.27272727272725,49.54545454545455,39.77272727272727,9.772727272727273,211.63636363636363,13.863636363636363,63.701090909090915,58.17309090909091,65.48113636363637,69.82831818181818,64.38177272727272,0.4772727272727273,298.27272727272725,34.54545454545455,123.70863636363639
12:30:00,643.8431528552076,261.1545123477635,298.5299915466144,49.42901844406465,40.07677555966341,9.352242884401244,211.83103151782336,13.835465234509174,63.19201501759339,59.350658581166,65.16831571963769,70.1490401091368,68.23778577491696,0.47847279179288355,298.5299915466144,32.74446567987376,122.28467114508517
13:00:00,650.6272727272727,260.72727272727275,297.95454545454544,49.09090909090909,40.22727272727273,8.863636363636363,211.27272727272728,13.409090909090908,63.100772727272734,58.779909090909086,65.7985,70.8571818181818,70.63445454545453,0.4772727272727273,297.95454545454544,30.681818181818183,120.55409090909092
13:30:00,651.3043199842866,260.6447181987412,297.5096082317518,48.813686678045194,40.43225630002315,8.381430378022038,208.92468062907292,13.031668564143507,62.64232271639346,58.20942229521047,67.02636909183116,70.9834924778505,70.47904722964853,0.4770634694447953,297.5096082317518,30.666606052926785,120.0005323742927
14:00:00,650.0863636363637,260.1363636363636,295.3636363636364,48.86363636363637,40.68181818181818,8.181818181818182,205.95454545454547,12.954545454545455,62.00909090909092,57.561363636363645,67.92431818181818,70.49809090909092,68.3208181818182,0.4772727272727273,295.3636363636364,30.90909090909091,120.14727272727268
14:30:00,651.1854726936189,258.4317239143351,289.68508633560185,49.50704330584604,40.966050276561326,8.540993029284708,203.52997561683014,13.429068835175237,61.39350322950052,56.75789855666207,67.56474245664809,69.37109593285119,64.70902175628288,0.4773282097201628,289.68508633560185,29.619534366201894,120.51758915461313
15:00:00,650.6636363636363,255.95454545454547,284.6363636363636,50.0,40.90909090909091,9.090909090909092,200.45454545454547,13.863636363636363,60.9315,55.62309090909091,66.69786363636364,68.06559090909091,61.89736363636364,0.4772727272727273,284.6363636363636,28.40909090909091,120.86318181818181
15:30:00,644.582843854002,253.12857467888463,284.37987375463706,49.59859894142407,40.13507840424527,9.463520537178798,195.53182930631002,13.66664569753234,60.75902154296707,53.98100454663529,66.07390344100759,67.04465919776959,62.13954950538155,0.477149090416046,284.37987375463706,28.888915022589096,120.93575087984682
16:00:00,636.9136363636363,249.54545454545453,286.09090909090907,49.09090909090909,39.63636363636363,9.454545454545455,190.63636363636363,13.363636363636363,60.30309090909091,52.276818181818186,65.18645454545455,66.73531818181817,63.67277272727272,0.4772727272727273,286.09090909090907,29.454545454545453,120.88590909090908
16:30:00,631.6265550914612,244.79682801235714,286.9447620456669,49.26499940924593,40.40529747978522,8.859701929460709,187.64268490894636,13.480147888721643,58.99073114906073,50.95571052716253,63.529109624579185,67.56458524416767,64.7342266659733,0.4779590659653797,286.9447620456669,28.501520952809003,120.86426920266963
17:00:00,627.3954545454545,240.1818181818182,285.1818181818182,49.54545454545455,41.13636363636363,8.409090909090908,185.22727272727272,13.636363636363637,57.61740909090909,49.68677272727273,61.922681818181815,68.61586363636364,64.80913636363636,0.4772727272727273,285.1818181818182,27.727272727272727,118.52999999999999
17:30:00,622.8941892335953,236.99954815606304,279.04246306227077,49.356859148554946,40.524045807952525,8.83281334060242,182.0666066945577,13.452466970137811,56.978591562668505,48.139095926753136,61.187984266062784,68.97255660995175,63.38272686241505,0.4732783319734944,279.04246306227077,28.8292319878296,111.54227026777177
18:00:00,618.5772727272728,234.4090909090909,271.5,49.18181818181818,39.81818181818182,9.363636363636363,179.72727272727272,13.181818181818182,56.70445454545456,46.57354545454546,60.68904545454546,68.57613636363637,60.814727272727275,0.4696818181818182,271.5,30.0,105.20954545454546
18:30:00,614.8992185978761,231.56951941490107,265.5277323079807,49.50293660851533,40.268609490681456,9.23432711783387,179.7758567418893,13.077777563178751,56.42517402038274,45.250986639591424,59.78989386995327,67.36807509612191,57.46486670499096,0.47018912401183627,265.5277323079807,29.43217802930428,104.84029100888151
19:00:00,609.1409090909091,229.5909090909091,262.40909090909093,49.86363636363637,40.72727272727273,9.136363636363637,180.4090909090909,13.0,56.483,44.716727272727276,58.584727272727264,66.29581818181818,55.03072727272727,0.4735,262.40909090909093,28.772727272727273,105.92863636363637
19:30:00,598.5832264518754,229.58333535453087,263.42750672620826,49.80733938217133,40.04611542977695,9.76122395239436,179.82370739956096,12.80814037806242,57.2201824968532,45.5160751447892,57.16774342330859,66.3068109951349,55.209891089457365,0.4783141966827611,263.42750672620826,29.668608927253842,103.9687109516665
20:00:00,588.1954545454546,229.95454545454547,266.40909090909093,49.54545454545455,39.31818181818182,10.227272727272727,179.45454545454547,12.727272727272727,57.83104545454546,46.37881818181818,56.34704545454545,66.85831818181818,57.0594090909091,0.45454545454545453,266.40909090909093,30.681818181818183,101.52454545454543
20:30:00,582.9468772363273,229.11228663973188,269.1799546074971,49.28939073482041,39.63651611247499,9.65287462234541,180.73644431529033,12.982471077537646,57.50991281667989,46.03474430985525,56.93073649928604,67.40760438761421,59.636332212810316,0.3721075140734152,269.1799546074971,30.374350225354522,101.1601705538467
21:00:00,582.1454545454545,228.54545454545453,270.54545454545456,49.09090909090909,40.22727272727273,8.863636363636363,181.36363636363637,13.181818181818182,56.97095454545456,45.424181818181815,57.97577272727272,67.47804545454545,61.154545454545456,0.7196818181818182,270.54545454545456,29.772727272727273,101.45727272727272
21:30:00,585.0991464937971,229.74294480707812,269.310947446991,49.0017707543608,40.31660607719127,8.685164677169539,179.03035398142418,12.933396793075337,56.92834060306743,45.487458996079305,58.5391103082479,66.59301722463441,59.827933815499016,1.985949809785839,269.310947446991,29.90347153880084,100.99753845252609
22:00:00,589.3136363636364,230.45454545454547,265.72727272727275,49.09090909090909,40.22727272727273,8.863636363636363,175.36363636363637,12.727272727272727,56.9215909090909,45.67804545454547,58.526136363636354,65.43940909090908,56.70409090909092,3.1428181818181815,265.72727272727275,30.0,100.42318181818182
22:30:00,592.2946074372531,228.43004451779927,260.04526980146596,49.42725746628752,40.28202924255924,9.14522822372826,171.99052270525561,13.05351180037397,56.49022538309736,45.44941080457804,57.84223801486294,64.70411044639751,52.83061034874109,3.1621936272115523,260.04526980146596,29.295729632749488,100.37641691281502
23:00:00,592.609090909091,225.13636363636363,255.04545454545453,49.77272727272727,40.45454545454545,9.318181818181818,168.27272727272728,13.181818181818182,55.6370909090909,45.07995454545455,56.37009090909092,64.26936363636365,49.99763636363637,2.434090909090909,255.04545454545453,28.181818181818183,100.65954545454548
23:30:00,589.2145638802931,222.8937023727505,254.24080121756262,49.88407955742811,40.14302406786394,9.741055489564175,164.82626078554702,12.236794787012107,54.90534921297577,44.95260969264042,54.470146155020544,64.58669710465064,49.84406286181503,1.3889307329898417,254.24080121756262,27.608762449230397,100.31228537592668
