Interval End,Mains Elec kWh,MCC1 (kWh),MCC2 kWh (kWh), MCC3 (kWh),MCC4 (kWh),MCC6 (kWh),UV  (kWh),Blower 1 (kWh),Blower 2 (kWh),Blower 3 (kWh),MCC5 (kWh),Blower 4 (kWh),Blower 5 (kWh),Blower 6 (kWh),MCC4 kWh (kWh),MCC5 kWh (kWh),Bioreactor 2 kWh (kWh)
10:00:00,562.0806451612904,222.16129032258064,280.51612903225805,49.516129032258064,41.61290322580645,7.903225806451613,181.96774193548387,15.32258064516129,38.33767741935484,45.84735483870966,65.76745161290322,52.82599999999999,35.11899999999998,25.87577419354839,280.51612903225805,33.87096774193548,81.51193548387099
10:30:00,580.4760356852458,227.57373884536506,285.58876036486976,49.71026051618511,41.7443338083976,7.9659267077875215,185.7845017248594,15.773874863531512,42.88218729440674,46.102792632175515,65.73475826879367,53.78384810047127,37.27073662063074,27.384544122119205,285.58876036486976,33.336445052540995,82.37951009197535
11:00:00,600.5161290322579,231.51612903225808,287.96774193548384,49.54838709677419,42.12903225806452,7.419354838709677,189.16129032258064,16.032258064516128,47.02609677419355,46.759193548387096,64.31880645161291,53.96290322580645,38.53490322580644,28.44483870967742,287.96774193548384,32.32258064516129,82.37387096774195
11:30:00,615.173054714095,234.9566342737143,288.3194694478652,49.172132549621054,42.558136620758106,6.61399592886294,191.94564035703462,15.921451677698823,50.30237656288422,49.06978473575772,62.65282136898102,53.43188815595265,38.995949837063286,28.464898351768564,288.3194694478652,33.18238657089188,79.99185448106971
12:00:00,625.3387096774194,238.09677419354838,288.0,48.935483870967744,42.70967741935484,6.225806451612903,194.03225806451613,15.741935483870968,52.52448387096774,51.02580645161289,61.97974193548387,52.9814193548387,39.3538064516129,28.10374193548387,288.0,34.193548387096776,77.36903225806452
12:30:00,631.9049908688933,241.13806841557508,288.36539068987474,49.19242805705632,42.261685176731156,6.930742880325165,195.31584968132017,15.79418926382395,53.50587590893317,50.61849895327806,63.54250706570727,53.40211328639348,40.30840306666693,28.020388347914572,288.36539068987474,33.633751651139974,76.64097592483229
13:00:00,635.5225806451613,243.4516129032258,289.61290322580646,49.41935483870968,42.03225806451613,7.387096774193548,195.0,15.774193548387096,54.02154838709678,49.688419354838686,65.49664516129032,54.97658064516129,41.65667741935482,27.619870967741935,289.61290322580646,32.74193548387097,77.07774193548387
13:30:00,636.8421613628683,244.40850361993202,291.9397993161124,49.09265394675066,42.83949425433878,6.253159692411879,192.2882938131088,15.377928868389752,54.84649701577486,50.07612477038028,65.9976846238722,57.9874321256865,43.19556724680597,26.307223173647255,291.9397993161124,32.7570390061393,77.94938674413011
14:00:00,638.9193548387099,243.7741935483871,293.0967741935484,48.774193548387096,43.806451612903224,4.967741935483871,189.0,15.0,54.95458064516127,51.107774193548366,65.52880645161291,60.53174193548388,44.12548387096772,25.380129032258065,293.0967741935484,32.645161290322584,78.90129032258064
14:30:00,644.809782889381,241.31413567128456,290.8345230908702,49.02584181082681,44.05618800691357,4.969653803913241,186.9543874400271,15.03501171938593,53.319658125450026,52.10952661798867,64.57319164267253,60.70658428206822,43.64683861378749,26.136272610201907,290.8345230908702,31.37240140879841,79.57883264264517
